1429	2	734	838
1429	1	568	835
1828	1	595	861
1828	2	765	858
2229	2	817	861
2229	1	644	868
2629	1	651	877
2629	2	842	883
3030	1	627	835
3030	2	817	838
3430	2	907	810
3430	1	700	805
3831	2	1011	681
3831	1	789	658
4231	2	969	840
4231	1	740	824
4632	2	948	752
4632	1	706	736
5032	2	993	792
5032	1	737	775
5433	2	862	948
5433	1	588	948
5833	2	900	944
5833	1	618	935
6234	2	921	983
6234	1	619	973
6633	2	879	1022
6633	1	555	1002
7034	2	917	1027
7034	1	564	1010
7435	2	924	955
7435	1	531	945
7835	2	935	1029
7835	1	503	1010
8236	2	959	1008
8236	1	490	1001
8636	2	1028	1059
8636	1	511	1031
9037	2	1045	1103
9037	1	480	1066
9437	2	1070	1073
9437	1	441	1043
9838	2	1184	1096
9838	1	481	1055
10238	2	1146	1202
10238	1	350	1135
10639	2	1208	1168
10639	1	312	1126
11039	1	374	1170
11039	2	1405	1258
